伤筋断骨	shang jin duan gu
伤风败俗	shang feng bai su
伯仲叔季	bo zhong shu ji
伴君如伴虎	ban jun ru ban hu
伶牙俐齿	ling ya li chi
伸手不见五指	shen shou bu jian wu zhi
似是而非	si shi er fei
似水年华	si shui nian hua
似笑非笑	si xiao fei xiao
但愿如此	dan yuan ru ci
但说无妨	dan shuo wu fang
低声细语	di sheng xi yu
低首下心	di shou xia xin
体大思精	ti da si jing
体恤入微	ti xu ru wei
体无完肤	ti wu wan fu
体贴入微	ti tie ru wei
何乐不为	he le bu wei
余勇可贾	yu yong ke gu
余响绕梁	yu xiang rao liang
余音绕梁	yu yin rao liang
佛口蛇心	fo kou she xin
作威作福	zuo wei zuo fu
作茧自缚	zuo jian zi fu
作鸟兽散	zuo niao shou san
你争我夺	ni zheng wo duo
你死我活	ni si wo huo
你走你的阳关道我过我的独木桥	ni zou ni de yang guan dao wo guo wo de du mu qiao
佳人才子	jia ren cai zi
依依不舍	yi yi bu she
依样画葫芦	yi yang hua hu lu
依然如故	yi ran ru gu
依然故我	yi ran gu wo
依葫芦画瓢	yi hu lu hua piao
侯门似海	hou men si hai
促膝谈心	cu xi tan xin
俗谚口碑	su yan kou bei
俗随时变	su sui shi bian
保家卫国	bao jia wei guo
保驾护航	bao jia hu hang
信口开河	xin kou kai he
信心百倍	xin xin bai bei
俭以养廉	jian yi yang lian
修心养性	xiu xin yang xing
俯拾皆是	fu shi jie shi
俯首帖耳	fu shou tie er
俯首称臣	fu shou cheng chen
俾夜作昼	bi ye zuo zhou
俾昼作夜	bi zhou zuo ye
倒悬之危	dao xuan zhi wei
倒悬之急	dao xuan zhi ji
倒悬之苦	dao xuan zhi ku
倒打一耙	dao da yi pa
倒持泰阿	dao chi tai e
倒行逆施	dao xing ni shi
倚老卖老	yi lao mai lao
借东风	jie dong feng
借刀杀人	jie dao sha ren
借古讽今	jie gu feng jin
借尸还魂	jie shi huan hun
借花献佛	jie hua xian fo
借酒浇愁	jie jiu jiao chou
债台高筑	zhai tai gao zhu
债多不愁	zhai duo bu chou
倾囊相授	qing nang xiang shou
倾国倾城	qing guo qing cheng
倾家荡产	qing jia dang chan
倾巢来犯	qing chao lai fan
倾巢而出	qing chao er chu
倾心吐胆	qing xin tu dan
倾盆大雨	qing pen da yu
倾箱倒箧	qing xiang dao qie
偃旗息鼓	yan qi xi gu
假公济私	jia gong ji si
假手于人	jia shou yu ren
假途灭虢	jia tu mie guo
假道伐虢	jia dao fa guo
偏邪不正	pian xie bu zheng
做一天和尚撞一天钟	zuo yi tian he shang zhuang yi tian zhong
做好做歹	zuo hao zuo dai
做张做势	zuo zhang zuo shi
做张做智	zuo zhang zuo zhi
做贼心虚	zuo zei xin xu
停滞不前	ting zhi bu qian
偶一为之	ou yi wei zhi
偶语弃市	ou yu qi shi
偷偷摸摸	tou tou mo mo
偷天换日	tou tian huan ri
偷工减料	tou gong jian liao
偷梁换柱	tou liang huan zhu
偷香窃玉	tou xiang qie yu
偷鸡不成蚀把米	tou ji bu cheng shi ba mi
偷鸡摸狗	tou ji mo gou
傲慢无礼	ao man wu li
傲视群伦	ao shi qun lun
傻人有傻福	sha ren you sha fu
傻头傻脑	sha tou sha nao
僧多粥少	seng duo zhou shao
儿孙自有儿孙福	er sun zi you er sun fu
元恶大憝	yuan e da dui
兄弟阋于墙外御其侮	xiong di xi yu qiang wai yu qi wu
兄弟阋墙	xiong di xi qiang
充耳不闻	chong er bu wen
先下手为强	xian xia shou wei qiang
先入为主	xian ru wei zhu
先发制人	xian fa zhi ren
先斩后奏	xian zhan hou zou
先来后到	xian lai hou dao
先睹为快	xian du wei kuai
先礼后兵	xian li hou bing
光前裕后	guang qian yu hou
光天化日	guang tian hua ri
光明磊落	guang ming lei luo
光耀门楣	guang yao men mei
光脚的不怕穿鞋的	guang jiao de bu pa chuan xie de
光芒万丈	guang mang wan zhang
光说不做	guang shuo bu zuo
光说不练	guang shuo bu lian
光阴似箭	guang yin si jian
光阴荏苒	guang yin ren ran
光风霁月	guang feng ji yue
克勤克俭	ke qin ke jian
克己复礼	ke ji fu li
克己奉公	ke ji feng gong
兔子尾巴长不了	tu zi wei ba chang bu liao
兔死狐悲	tu si hu bei
兔死狗烹	tu si gou peng
兢兢业业	jing jing ye ye
入乡随俗	ru xiang sui su
入土为安	ru tu wei an
入境问俗	ru jing wen su
入情入理	ru qing ru li
全军覆没	quan jun fu mo
全力以赴	quan li yi fu
全心全意	quan xin quan yi
全民皆兵	quan min jie bing
全知全能	quan zhi quan neng
全神贯注	quan shen guan zhu
全身而退	quan shen er tui
八仙过海各显神通	ba xian guo hai ge xian shen tong
八字没一撇	ba zi mei yi pie
八字还没一撇	ba zi hai mei yi pie
八字还没一撇儿	ba zi hai mei yi pie r
公之于世	gong zhi yu shi
公之于众	gong zhi yu zhong
公事公办	gong shi gong ban
公而忘私	gong er wang si
公说公有理婆说婆有理	gong shuo gong you li po shuo po you li
公诸于世	gong zhu yu shi
公诸同好	gong zhu tong hao
六亲不认	liu qin bu ren
六亲无靠	liu qin wu kao
六神无主	liu shen wu zhu
兰艾同焚	lan ai tong fen
关公面前耍大刀	guan gong mian qian shua da dao
关怀备至	guan huai bei zhi
关门大吉	guan men da ji
关门打狗	guan men da gou
关门捉贼	guan men zhuo zei
兴利除弊	xing li chu bi
兴妖作怪	xing yao zuo guai
兴灭继绝	xing mie ji jue
兴致勃勃	xing zhi bo bo
兴高采烈	xing gao cai lie
兵不厌诈	bing bu yan zha
兵不血刃	bing bu xue ren
兵临城下	bing lin cheng xia
兵家常事	bing jia chang shi
兵强马壮	bing qiang ma zhuang
兵戈扰攘	bing ge rao rang
兵戎相见	bing rong xiang jian
兵来将挡水来土掩	bing lai jiang dang shui lai tu yan
兵来将敌水来土堰	bing lai jiang di shui lai tu yan
兵精粮足	bing jing liang zu
兵荒马乱	bing huang ma luan
兵败如山倒	bing bai ru shan dao
兵贵神速	bing gui shen su
兵马未动粮草先行	bing ma wei dong liang cao xian xing
其貌不扬	qi mao bu yang
兹事体大	zi shi ti da
养兵千日用兵一时	yang bing qian ri yong bing yi shi
养兵千日用在一朝	yang bing qian ri yong zai yi zhao
养家活口	yang jia huo kou
养家糊口	yang jia hu kou
养尊处优	yang zun chu you
养生送死	yang sheng song si
养痈遗患	yang yong yi huan
养精蓄锐	yang jing xu rui
养虎为患	yang hu wei huan
养虎伤身	yang hu shang shen
养虎遗患	yang hu yi huan
兼听则明偏信则暗	jian ting ze ming pian xin ze an
兼善天下	jian shan tian xia
兼收并蓄	jian shou bing xu
兼济天下	jian ji tian xia
内忧外困	nei you wai kun
内忧外患	nei you wai huan
再接再厉	zai jie zai li
再生父母	zai sheng fu mu
再衰三竭	zai shuai san jie
冒名顶替	mao ming ding ti
冒大不韪	mao da bu wei
军令如山	jun ling ru shan
冠冕堂皇	guan mian tang huang
冢中枯骨	zhong zhong ku gu
冤家对头	yuan jia dui tou
冤家路窄	yuan jia lu zhai
冤有头债有主	yuan you tou zhai you zhu
冥顽不灵	ming wan bu ling
冰冻三尺非一日之寒	bing dong san chi fei yi ri zhi han
冰壶秋月	bing hu qiu yue
冰清玉洁	bing qing yu jie
冰炭不言冷热自明	bing tan bu yan leng re zi ming
冰肌玉骨	bing ji yu gu
冰释前嫌	bing shi qian xian
冰雪聪明	bing xue cong ming
冲口而出	chong kou er chu
冲昏头脑	chong hun tou nao
冲锋陷阵	chong feng xian zhen
决胜千里	jue sheng qian li
冷嘲热讽	leng chao re feng
冷眼旁观	leng yan pang guan
冷若冰霜	leng ruo bing shuang
冷言冷语	leng yan leng yu
冷语冰人	leng yu bing ren
凄风苦雨	qi feng ku yu
凌乱不堪	ling luan bu kan
几次三番	ji ci san fan
凤毛麟角	feng mao lin jiao
凭空捏造	ping kong nie zao
凭轼结辙	ping shi jie zhe
凶多吉少	xiong duo ji shao
凶相毕露	xiong xiang bi lu
凶神恶煞	xiong shen e sha
凹凸不平	ao tu bu ping
出乎意外	chu hu yi wai
出乎意料	chu hu yi liao
出乎预料	chu hu yu liao
出人头地	chu ren tou di
出人意外	chu ren yi wai
出人意料	chu ren yi liao
出其不意	chu qi bu yi
出其不意攻其不备	chu qi bu yi gong qi bu bei
出口成章	chu kou cheng zhang
出头的椽子先烂	chu tou de chuan zi xian lan
出尔反尔	chu er fan er
出水芙蓉	chu shui fu rong
出淤泥而不染	chu yu ni er bu ran
出生入死	chu sheng ru si
出神入化	chu shen ru hua
出类拔萃	chu lei ba cui
出自肺腑	chu zi fei fu
出谋划策	chu mou hua ce
击鼓鸣金	ji gu ming jin
凿壁偷光	zao bi tou guang
刀光剑影	dao guang jian ying
刀子嘴豆腐心	dao zi zui dou fu xin
刀山火海	dao shan huo hai
刀枪不入	dao qiang bu ru
刀枪剑戟	dao qiang jian ji
刀锯斧钺	dao ju fu yue
分崩离析	fen beng li xi
分秒必争	fen miao bi zheng
分而治之	fen er zhi zhi
分身乏术	fen shen fa shu
分道扬镳	fen dao yang biao
分门别类	fen men bie lei
切中时弊	qie zhong shi bi
切中时病	qie zhong shi bing
切中要害	qie zhong yao hai
切磋琢磨	qie cuo zhuo mo
切齿腐心	qie chi fu xin
列祖列宗	lie zu lie zong
刚愎自用	gang bi zi yong
刚柔并济	gang rou bing ji
刚毅木讷	gang yi mu ne
创巨痛深	chuang ju tong shen
初出茅庐	chu chu mao lu
初生牛犊不怕虎	chu sheng niu du bu pa hu
初露头角	chu lu tou jiao
判若云泥	pan ruo yun ni
刨根问底	pao gen wen di
利令智昏	li ling zhi hun
利欲熏心	li yu xun xin
别人牵驴你拔橛子	bie ren qian lv ni ba jue zi
别出心裁	bie chu xin cai
别开生面	bie kai sheng mian
别无二致	bie wu er zhi
别有用心	bie you yong xin
别树一帜	bie shu yi zhi
别树一旗	bie shu yi qi
到什么山上唱什么歌	dao shen me shan shang chang shen me ge
刻舟求剑	ke zhou qiu jian
刻苦耐劳	ke ku nai lao
刻薄寡恩	ke bo gua en
刻骨相思	ke gu xiang si
刻骨铭心	ke gu ming xin
刻鹄类鹜	ke hu lei wu
剃头挑子一头热	ti tou tiao zi yi tou re
削职为民	xue zhi wei min
削足适履	xue zu shi lv
前不着村后不着店	qian bu zhao cun hou bu zhao dian
前不见古人后不见来者	qian bu jian gu ren hou bu jian lai zhe
前世姻缘	qian shi yin yuan
前事不忘后事之师	qian shi bu wang hou shi zhi shi
前人栽树后人乘凉	qian ren zai shu hou ren cheng liang
前仆后继	qian pu hou ji
前倨后恭	qian ju hou gong
前功尽弃	qian gong jin qi
前因后果	qian yin hou guo
前怕狼后怕虎	qian pa lang hou pa hu
前所未有	qian suo wei you
前所未闻	qian suo wei wen
前无古人	qian wu gu ren
前无古人后无来者	qian wu gu ren hou wu lai zhe
前缘未了	qian yuan wei liao
前赴后继	qian fu hou ji
前车之覆后车之鉴	qian che zhi fu hou che zhi jian
前车之鉴	qian che zhi jian
前门打虎后门打狼	qian men da hu hou men da lang
前门拒虎后门进狼	qian men ju hu hou men jin lang
剑拔弩张	jian ba nu zhang
剑眉星目	jian mei xing mu
剖腹藏珠	pou fu cang zhu
剪草除根	jian cao chu gen
割股疗亲	ge gu liao qin
割袍断义	ge pao duan yi
劈头盖脸	pi tou gai lian
劈空扳害	pi kong ban hai
力不从心	li bu cong xin
力不胜任	li bu sheng ren
力争上游	li zheng shang you
力尽神危	li jin shen wei
力所能及	li suo neng ji
力挽狂澜	li wan kuang lan
力排众议	li pai zhong yi
劝善惩恶	quan shan cheng e
功不可没	gong bu ke mo
功亏一篑	gong kui yi kui
功到自然成	gong dao zi ran cheng
功名利禄	gong ming li lu
功完行满	gong wan xing man
功德圆满	gong de yuan man
功德无量	gong de wu liang
功成不居	gong cheng bu ju
功成名就	gong cheng ming jiu
功莫大焉	gong mo da yan
功败垂成	gong bai chui cheng
功高不赏	gong gao bu shang
功高望重	gong gao wang zhong
功高盖主	gong gao gai zhu
加减乘除	jia jian cheng chu
加官进位	jia guan jin wei
加官进爵	jia guan jin jue
加官进禄	jia guan jin lu
动人心魄	dong ren xin po
动见观瞻	dong jian guan zhan
动辄得咎	dong zhe de jiu
助一臂之力	zhu yi bi zhi li
助人为乐	zhu ren wei le
助纣为虐	zhu zhou wei nve
劫后余生	jie hou yu sheng
劫富济贫	jie fu ji pin
劫数难逃	jie shu nan tao
励精图治	li jing tu zhi
劳师动众	lao shi dong zhong
劳民伤财	lao min shang cai
劳燕分飞	lao yan fen fei
劳逸结合	lao yi jie he
势不两立	shi bu liang li
势不可当	shi bu ke dang
势单力薄	shi dan li bo
势在必得	shi zai bi de
势在必行	shi zai bi xing
势均力敌	shi jun li di
势如破竹	shi ru po zhu
势成骑虎	shi cheng qi hu
勃然大怒	bo ran da nu
勇气可嘉	yong qi ke jia
勉为其难	mian wei qi nan
勉力而为	mian li er wei
勤俭节约	qin jian jie yue
勤则不匮	qin ze bu kui
勤能补拙	qin neng bu zhuo
勾心斗角	gou xin dou jiao
勾肩搭背	gou jian da bei
勿谓言之不预	wu wei yan zhi bu yu
包办代替	bao ban dai ti
包在我身上	bao zai wo shen shang
包子有肉不在褶上	bao zi you rou bu zai zhe shang
包打天下	bao da tian xia
包揽词讼	bao lan ci song
包藏祸心	bao cang huo xin
化为乌有	hua wei wu you
化为泡影	hua wei pao ying
化干戈为玉帛	hua gan ge wei yu bo
化敌为友	hua di wei you
化整为零	hua zheng wei ling
化腐朽为神奇	hua fu xiu wei shen qi
化险为夷	hua xian wei yi
北叟失马	bei sou shi ma
匠心独运	jiang xin du yun
匹夫匹妇	pi fu pi fu
医之好治不病以为功	yi zhi hao zhi bu bing yi wei gong
十全十美	shi quan shi mei
十年树木百年树人	shi nian shu mu bai nian shu ren
十恶不赦	shi e bu she
十拿九稳	shi na jiu wen
十赌九输	shi du jiu shu
千丝万缕	qian si wan lv
千依百顺	qian yi bai shun
千军万马	qian jun wan ma
千军易得一将难求	qian jun yi de yi jiang nan qiu
千刀万剐	qian dao wan gua
千千万万	qian qian wan wan
千变万轸	qian bian wan zhen
千古罪人	qian gu zui ren
千古遗恨	qian gu yi hen
千奇百怪	qian qi bai guai
千姿百态	qian zi bai tai
千娇百媚	qian jiao bai mei
千家万户	qian jia wan hu
千差万别	qian cha wan bie
千恩万谢	qian en wan xie
千方百计	qian fang bai ji
千真万确	qian zhen wan que
千篇一律	qian pian yi lv
千虑一失	qian lv yi shi
千虑一得	qian lv yi de
千言万语	qian yan wan yu
千载难逢	qian zai nan feng
千辛万苦	qian xin wan ku
千里之堤溃于蚁穴	qian li zhi di kui yu yi xue
千里寄鹅毛	qian li ji e mao
千里搭长棚没有不散的宴席	qian li da chang peng mei you bu san de yan xi
千里迢迢	qian li tiao tiao
千里送鹅毛	qian li song e mao
千里送鹅毛礼轻人意重	qian li song e mao li qing ren yi zhong
千里送鹅毛礼轻情意重	qian li song e mao li qing qing yi zhong
千里鹅毛	qian li e mao
千金一掷	qian jin yi zhi
千金一诺	qian jin yi nuo
千金难买	qian jin nan mai
千钧一发	qian jun yi fa
千锤百炼	qian chui bai lian
升堂入室	sheng tang ru shi
升官发财	sheng guan fa cai
升斗小民	sheng dou xiao min
半信半疑	ban xin ban yi
半推半就	ban tui ban jiu
半死不活	ban si bu huo
半瓶水响叮当	ban ping shui xiang ding dang
半真半假	ban zhen ban jia
半路出家	ban lu chu jia
半途而废	ban tu er fei
半通不通	ban tong bu tong
华佗再世	hua tuo zai shi
华屋丘墟	hua wu qiu xu
华而不实	hua er bu shi
卑之无甚高论	bei zhi wu shen gao lun
卑之毋甚高论	bei zhi wu shen gao lun
卑以自牧	bei yi zi mu
卑卑不足道	bei bei bu zu dao
卑躬屈膝	bei gong qu xi
卑鄙无耻	bei bi wu chi
卑鄙龌龊	bei bi wo chuo
卑陋龌龊	bei lou wo chuo
卓乎不群	zhuo hu bu qun
卓尔不群	zhuo er bu qun
单人匹马	dan ren pi ma
单刀直入	dan dao zhi ru
单刀赴会	dan dao fu hui
单打独斗	dan da du dou
单枪匹马	dan qiang pi ma
单调乏味	dan diao fa wei
卖官鬻爵	mai guan yu jue
南征北伐	nan zheng bei fa
南征北战	nan zheng bei zhan
南征北讨	nan zheng bei tao
南箕北斗	nan ji bei dou
南辕北辙	nan yuan bei zhe
博士买驴	bo shi mai lv
博大精深	bo da jing shen
博学多才	bo xue duo cai
博文约礼	bo wen yue li
博物洽闻	bo wu qia wen
博而不精	bo er bu jing
博识多通	bo shi duo tong
博识洽闻	bo shi qia wen
卧薪尝胆	wo xin chang dan
卧虎藏龙	wo hu cang long
危在旦夕	wei zai dan xi
危如朝露	wei ru zhao lu
危如累卵	wei ru lei luan
危机四伏	wei ji si fu
危而不持	wei er bu chi
危若朝露	wei ruo zhao lu
危言危行	wei yan wei xing
危言耸听	wei yan song ting
卷土重来	juan tu chong lai
卸磨杀驴	xie mo sha lv
卿卿我我	qing qing wo wo
历久弥坚	li jiu mi jian
历久弥新	li jiu mi xin
历历在目	li li zai mu
厉行节约	li xing jie yue
压死骆驼的最后一根稻草	ya si luo tuo de zui hou yi gen dao cao
厚古薄今	hou gu bo jin
厚德载物	hou de zai wu
厚死薄生	hou si bo sheng
厚积薄发	hou ji bo fa
厝火积薪	cuo huo ji xin
原封不动	yuan feng bu dong
原形毕露	yuan xing bi lu
原来如此	yuan lai ru ci
厥功至伟	jue gong zhi wei
去芜存菁	qu wu cun jing
参差不齐	cen ci bu qi
参差错落	cen ci cuo luo
又想当婊子又想立牌坊	you xiang dang biao zi you xiang li pai fang
又要马儿跑又要马儿不吃草	you yao ma r pao you yao ma r bu chi cao
及时行乐	ji shi xing le
及锋而试	ji feng er shi
双宿双飞	shuang su shuang fei
双瞳剪水	shuang tong jian shui
双管齐下	shuang guan qi xia
双进双出	shuang jin shuang chu
反唇相讥	fan chun xiang ji
反客为主	fan ke wei zhu
反目成仇	fan mu cheng chou
反脸无情	fan lian wu qing
反裘负刍	fan qiu fu chu
反败为胜	fan bai wei sheng
发人深思	fa ren shen si
发人深省	fa ren shen xing
发号施令	fa hao shi ling
发奋图强	fa fen tu qiang
发奋有为	fa fen you wei
发愤图强	fa fen tu qiang
发愤忘食	fa fen wang shi
发扬踔厉	fa yang chuo li
发指眦裂	fa zhi zi lie
发聋振聩	fa long zhen kui
取而代之	qu er dai zhi
取长补短	qu chang bu duan
变化无常	bian hua wu chang
变本加厉	bian ben jia li
变生肘腋	bian sheng zhou ye
变色易容	bian se yi rong
口口声声	kou kou sheng sheng
口干舌燥	kou gan she zao
口无择言	kou wu ze yan
口是心非	kou shi xin fei
口碑流传	kou bei liu chuan
口碑载道	kou bei zai dao
口若悬河	kou ruo xuan he
口蜜腹剑	kou mi fu jian
口诛笔伐	kou zhu bi fa
口说无凭	kou shuo wu ping
口齿伶俐	kou chi ling li
口齿生香	kou chi sheng xiang
古井无波	gu jing wu bo
古今中外	gu jin zhong wai
古灵精怪	gu ling jing guai
另有企图	ling you qi tu
另请高明	ling qing gao ming
另谋高就	ling mou gao jiu
另起炉灶	ling qi lu zao
另辟蹊径	ling pi xi jing
只争朝夕	zhi zheng zhao xi
只可意会不可言传	zhi ke yi hui bu ke yan chuan
只字不提	zhi zi bu ti
只欠东风	zhi qian dong feng
只知其一不知其二	zhi zhi qi yi bu zhi qi er
